distance_in_meters,duration_in_seconds,pickup_in_meters,pickup_in_seconds,driver_rating,order_hour,order_wday,order_month,driver_experience_days,price_start_local,price_bid_local
4289,476,2618,262,5.0,11,2,6,32,200,200
1711,294,354,85,5.0,11,2,6,-194,150,200
2721,419,471,90,5.0,11,2,6,-194,150,200
2021,354,767,132,5.0,11,2,6,-195,150,180
0,0,672,128,4.99091,11,2,6,-520,150,150
0,0,563,96,4.99523,11,2,6,744,150,200
2867,312,2208,349,4.97881,11,2,6,255,180,240
2491,444,967,183,5.0,11,2,6,-195,150,200
0,0,396,57,4.97881,11,2,6,255,170,240
2450,323,344,44,5.0,11,2,6,541,300,300
4284,390,907,117,4.97881,11,2,6,255,300,300
0,0,533,85,5.0,11,2,6,14,150,200
1716,259,1410,238,5.0,11,2,6,14,150,200
1716,259,640,100,5.0,11,2,6,541,150,200
3522,429,148,27,5.0,12,2,6,14,150,200
3522,429,815,131,4.97881,12,2,6,255,150,200
108,28,2758,363,5.0,12,2,6,14,150,200
0,0,3578,563,4.97881,12,2,6,255,170,240
4721,764,734,114,4.97881,12,2,6,255,200,250
1912,304,378,58,5.0,12,2,6,14,150,200
7703,1014,1383,206,4.93024,12,2,6,-198,220,270
1403,245,153,27,5.0,12,2,6,541,150,200
1446,176,724,100,5.0,12,2,6,14,150,200
526,89,301,61,5.0,12,2,6,14,180,240
4439,555,651,156,4.97881,12,2,6,255,250,300
1283,189,361,50,5.0,12,2,6,541,150,200
8415,782,376,56,5.0,12,2,6,-195,300,300
0,0,424,79,5.0,12,2,6,14,150,200
6436,804,1787,195,4.93024,12,2,6,-198,250,250
3447,498,732,115,5.0,12,2,6,541,150,200
1085,141,216,48,5.0,12,2,6,14,150,200
0,0,1440,244,5.0,12,2,6,541,150,200
5007,536,438,87,4.97881,12,2,6,255,350,350
0,0,639,87,5.0,12,2,6,14,150,200
0,0,902,133,5.0,12,2,6,-195,150,180
0,0,6614,790,4.93024,12,2,6,-198,200,250
5909,684,1361,176,5.0,12,2,6,541,250,250
2712,371,197,47,5.0,12,2,6,14,200,200
9960,913,326,61,5.0,12,2,6,-195,300,350
9960,913,1132,213,4.97881,12,2,6,255,300,380
3690,606,803,147,4.97881,12,2,6,255,180,240
1762,286,1068,185,5.0,12,2,6,-195,180,200
4422,535,876,133,5.0,13,2,6,-195,150,250
9887,821,933,156,5.0,13,2,6,-195,300,350
1661,324,308,76,5.0,13,2,6,14,150,200
3325,374,473,55,5.0,13,2,6,-195,150,200
0,0,864,149,5.0,13,2,6,-195,180,200
2179,349,233,47,4.99523,13,2,6,744,170,200
4288,601,816,118,4.99523,13,2,6,744,150,250
6339,706,1371,166,4.93024,13,2,6,-198,200,250
1422,209,953,180,5.0,13,2,6,14,150,200
7108,630,771,148,4.97881,13,2,6,255,250,300
0,0,820,133,5.0,13,2,6,14,200,200
3542,558,1633,223,4.99523,13,2,6,744,200,250
0,0,920,153,5.0,13,2,6,14,150,200
1120,137,918,153,5.0,13,2,6,14,150,200
0,0,931,157,5.0,13,2,6,14,150,200
1309,221,355,79,5.0,13,2,6,14,170,200
12959,1037,843,85,5.0,13,2,6,-194,250,300
0,0,1703,202,5.0,13,2,6,14,200,200
4537,697,95,13,4.99523,13,2,6,744,200,250
783,134,876,129,5.0,13,2,6,253,150,200
1682,276,967,166,5.0,13,2,6,14,150,200
0,0,659,142,5.0,13,2,6,14,150,200
1270,194,755,119,5.0,13,2,6,253,150,200
0,0,187,45,5.0,13,2,6,14,150,200
4694,608,443,67,4.89024,13,2,6,29,180,220
4694,608,701,86,5.0,13,2,6,-195,180,240
5979,634,1420,248,4.93024,13,2,6,-198,250,250
1714,272,526,90,5.0,13,2,6,14,200,200
1678,312,7,2,5.0,13,2,6,14,150,200
2449,314,843,165,5.0,13,2,6,14,150,200
2449,314,889,149,5.0,13,2,6,253,150,200
3963,570,599,119,4.97881,13,2,6,255,250,300
2342,344,202,40,5.0,13,2,6,-194,150,200
10817,789,1008,66,4.92159,13,2,6,257,300,350
5544,638,670,133,4.97881,13,2,6,255,200,250
3582,330,2247,246,4.97881,13,2,6,255,250,350
8629,884,485,80,4.99099,13,2,6,79,250,350
3052,375,713,140,4.97881,13,2,6,255,180,240
4795,598,1243,166,4.97881,13,2,6,255,200,250
2558,343,570,84,5.0,13,2,6,253,150,200
0,0,457,84,4.97881,13,2,6,255,150,200
1734,298,348,67,4.97881,13,2,6,255,150,200
4231,508,952,145,4.97881,13,2,6,255,150,200
0,0,839,151,5.0,14,2,6,253,150,200
7,2,4533,624,4.97881,14,2,6,255,200,250
9051,1006,672,135,4.93024,14,2,6,-198,250,250
1926,310,1022,156,5.0,14,2,6,253,150,200
3537,579,1249,130,4.97881,14,2,6,255,250,250
2532,428,1284,247,5.0,14,2,6,-194,150,200
2532,428,887,151,5.0,14,2,6,253,150,200
3148,415,391,107,5.0,14,2,6,-194,150,200
3148,415,903,208,5.0,14,2,6,253,150,200
2400,340,432,110,5.0,14,2,6,-194,200,200
2400,340,134,29,5.0,14,2,6,253,200,200
3336,474,2754,449,5.0,14,2,6,-194,200,250
6097,745,1915,209,4.99099,14,2,6,79,250,250
2476,480,1029,182,4.99426,14,2,6,47,150,200
7362,827,2348,328,5.0,14,2,6,-194,250,330
863,133,653,121,5.0,14,2,6,253,150,200
2,1,870,168,5.0,14,2,6,253,150,200
1750,269,1830,343,4.97881,14,2,6,255,150,200
2851,428,2286,395,5.0,14,2,6,62,170,200
1336,245,1078,193,5.0,14,2,6,253,150,200
0,0,5266,888,5.0,14,2,6,57,700,700
0,0,436,85,5.0,14,2,6,253,150,200
611,133,4272,656,5.0,14,2,6,62,180,200
953,155,930,147,5.0,14,2,6,253,150,200
3919,462,904,190,5.0,14,2,6,253,150,200
1779,422,868,143,4.92159,14,2,6,257,200,200
3331,402,1070,176,4.97881,14,2,6,255,200,250
2477,405,1355,206,5.0,14,2,6,253,200,200
1817,301,598,113,4.92159,14,2,6,257,150,200
7566,818,575,95,4.93024,14,2,6,-198,200,250
1694,328,619,124,4.99841,14,2,6,-192,200,200
2809,407,2051,402,4.97881,14,2,6,255,200,250
7010,869,865,154,4.93024,14,2,6,-198,250,300
1733,264,1365,189,5.0,14,2,6,14,200,200
2293,340,301,51,4.99841,14,2,6,-192,180,180
1547,259,1673,275,5.0,14,2,6,14,150,200
1547,259,1334,222,4.97881,14,2,6,255,150,200
0,0,354,70,5.0,14,2,6,14,200,200
3576,527,1449,243,5.0,14,2,6,253,200,200
0,0,1012,151,5.0,14,2,6,62,150,200
7010,849,759,120,4.93024,14,2,6,-198,250,300
4143,481,2081,329,4.97881,14,2,6,255,180,240
6415,632,5532,479,5.0,14,2,6,-194,300,380
2102,403,105,25,5.0,15,2,6,62,150,200
0,0,1162,230,5.0,15,2,6,253,150,200
3306,550,1972,309,5.0,15,2,6,-194,180,220
2951,344,1522,166,5.0,15,2,6,-194,180,240
3522,461,469,113,5.0,15,2,6,253,150,200
2142,273,617,106,5.0,15,2,6,-194,150,200
4504,510,1204,203,5.0,15,2,6,-194,300,380
4276,455,916,141,4.99841,15,2,6,-192,150,200
6365,800,731,155,4.93024,15,2,6,-198,250,250
0,0,1511,221,5.0,15,2,6,-194,250,330
7142,771,553,107,4.99426,15,2,6,47,200,300
8531,1051,1618,259,5.0,15,2,6,-194,200,330
6252,730,4882,525,4.93024,15,2,6,-198,200,290
0,0,624,98,5.0,15,2,6,-194,200,200
3184,415,2105,384,5.0,15,2,6,62,150,200
0,0,97,18,5.0,15,2,6,253,150,200
0,0,543,77,5.0,15,2,6,253,150,200
5782,589,2182,361,5.0,15,2,6,-194,200,250
2592,387,660,102,5.0,15,2,6,253,150,200
4398,499,607,94,4.99841,15,2,6,-192,200,200
0,0,888,119,5.0,15,2,6,-194,200,250
3524,508,971,150,5.0,15,2,6,-194,200,250
2705,489,643,146,5.0,15,2,6,14,200,200
6255,787,361,65,5.0,15,2,6,-194,200,250
0,0,229,48,5.0,15,2,6,14,180,200
3736,605,706,155,4.99523,15,2,6,744,200,250
1694,277,1989,262,4.97881,15,2,6,255,150,250
2962,515,885,144,5.0,15,2,6,14,200,250
611327,27432,1981,184,5.0,15,2,6,-194,300,380
3634,387,842,152,4.97881,15,2,6,255,250,300
2255,337,1181,199,5.0,15,2,6,62,150,200
5736,760,294,54,4.99523,15,2,6,744,200,250
5736,760,1309,174,4.97881,15,2,6,255,200,250
1223,164,314,70,4.97881,15,2,6,255,150,150
3192,454,816,139,4.99841,15,2,6,-192,200,200
1607,254,898,126,5.0,15,2,6,14,150,200
1071,160,669,111,5.0,15,2,6,14,150,200
3217,550,97,23,5.0,15,2,6,62,200,200
3217,550,1112,190,5.0,15,2,6,32,200,200
3996,463,532,66,4.97881,16,2,6,255,250,250
4265,512,4896,513,4.96168,16,2,6,-195,200,250
977,131,889,123,5.0,16,2,6,14,150,200
6353,719,2138,338,4.93024,16,2,6,-198,150,250
1695,283,667,119,5.0,16,2,6,62,140,200
1573,245,845,141,5.0,16,2,6,14,150,200
0,0,587,87,5.0,16,2,6,62,150,200
6684,707,1035,131,4.99717,16,2,6,727,180,180
1695,283,675,117,5.0,16,2,6,62,150,200
1695,283,126,30,5.0,16,2,6,14,150,200
7721,952,1241,188,4.93024,16,2,6,-198,200,250
2850,436,763,84,5.0,16,2,6,62,200,200
5128,586,1324,145,4.99523,16,2,6,744,190,250
5332,642,990,112,4.99523,16,2,6,744,200,250
7006,692,322,89,4.99426,16,2,6,47,200,250
0,0,9,2,5.0,16,2,6,14,300,300
1497,245,1426,234,4.97881,16,2,6,255,150,200
3775,563,909,146,4.99717,16,2,6,727,200,200
3775,563,516,98,4.97881,16,2,6,255,200,250
5599,571,2054,249,5.0,16,2,6,-194,250,330
7399,744,616,78,5.0,16,2,6,-194,250,250
7640,940,1783,282,4.97881,16,2,6,255,250,300
0,0,206,36,4.93024,16,2,6,-198,250,250
4211,472,918,165,4.99841,16,2,6,-192,200,250
3939,529,1307,157,4.99523,16,2,6,744,200,250
7411,728,830,95,5.0,16,2,6,-194,200,250
3563,463,814,141,4.99717,16,2,6,727,180,200
0,0,393,84,5.0,16,2,6,62,150,200
1915,366,665,105,5.0,16,2,6,62,200,200
9510,819,1088,164,5.0,16,2,6,62,300,380
6536,687,1370,161,4.93024,17,2,6,-198,200,250
6536,687,1163,202,4.97881,17,2,6,255,200,250
3785,477,1029,198,4.99717,17,2,6,727,150,200
0,0,2240,292,5.0,17,2,6,-194,150,240
0,0,893,135,5.0,17,2,6,62,400,530
7383,791,658,100,4.97881,17,2,6,255,250,300
4630,681,773,73,4.99099,17,2,6,79,200,200
4630,681,802,74,5.0,17,2,6,-194,200,250
1768,203,239,45,4.99099,17,2,6,79,120,150
993,170,656,137,5.0,17,2,6,62,150,200
1825,350,387,69,5.0,17,2,6,62,180,200
0,0,801,121,4.97881,17,2,6,255,300,300
4194,390,212,29,5.0,17,2,6,62,200,250
4194,390,404,90,4.98472,17,2,6,-184,200,250
5983,796,3143,374,4.99426,17,2,6,47,200,250
5441,786,1824,333,4.99717,17,2,6,727,200,200
0,0,1658,203,4.99426,17,2,6,47,250,300
1969,316,682,170,5.0,17,2,6,-194,150,200
2791,403,1231,214,5.0,17,2,6,-194,150,200
5641,733,830,167,5.0,17,2,6,-194,100,240
3651,608,496,91,4.99099,17,2,6,79,220,220
2651,294,717,121,4.97881,17,2,6,255,150,200
0,0,1300,204,4.97881,17,2,6,255,200,250
1446,252,866,148,4.97881,17,2,6,255,150,200
6528,777,1257,161,4.97881,17,2,6,255,200,300
2417,336,950,133,4.97881,17,2,6,255,170,200
4953,625,917,137,4.97881,17,2,6,255,200,250
3258,444,513,105,5.0,17,2,6,541,170,200
3258,444,460,90,4.97881,17,2,6,255,170,200
5443,679,1668,180,4.99717,17,2,6,727,150,200
4261,431,1103,196,4.97881,17,2,6,255,220,250
6757,840,1099,104,4.99426,17,2,6,47,200,250
6757,840,1515,139,5.0,17,2,6,-194,200,250
0,0,1795,301,5.0,17,2,6,272,150,200
2372,382,332,80,4.97881,17,2,6,255,200,200
2493,410,513,100,5.0,17,2,6,541,150,200
1979,332,197,38,4.99717,17,2,6,727,200,200
5006,562,736,138,4.97881,18,2,6,255,250,330
3553,400,1219,202,4.97881,18,2,6,255,200,250
2474,484,383,92,4.97881,18,2,6,255,160,220
2474,484,1629,210,5.0,18,2,6,253,160,200
3037,487,1263,208,4.97881,18,2,6,255,200,250
2670,343,969,193,4.99717,18,2,6,727,200,200
8680,773,3000,320,5.0,18,2,6,-194,350,400
5844,647,2883,379,4.99426,18,2,6,47,200,250
2397,280,1199,111,5.0,18,2,6,-194,200,200
3454,407,277,53,4.97881,18,2,6,255,200,250
8767,954,1581,288,4.97881,18,2,6,255,250,330
2373,308,812,132,5.0,18,2,6,253,130,200
0,0,1095,231,5.0,18,2,6,541,250,270
1415,281,399,72,4.97881,18,2,6,255,200,200
2767,520,125,27,4.99717,18,2,6,727,150,150
2767,520,313,56,4.99426,18,2,6,47,150,200
2767,520,521,106,4.97881,18,2,6,255,150,200
2670,344,371,73,4.97881,18,2,6,255,200,250
1388,173,1279,240,4.99426,18,2,6,47,150,200
2290,405,735,142,5.0,18,2,6,253,200,200
0,0,884,176,4.99717,18,2,6,727,150,200
1415,281,520,69,5.0,18,2,6,253,200,200
10988,981,1237,163,4.97898,18,2,6,537,300,380
5017,770,2846,503,4.99426,18,2,6,47,250,250
1893,289,1030,165,5.0,18,2,6,253,200,200
2542,480,1196,199,5.0,18,2,6,-194,200,250
5632,698,917,114,4.97881,18,2,6,255,250,250
3266,342,176,41,5.0,18,2,6,541,200,200
2211,360,1395,217,5.0,18,2,6,253,200,200
936,196,1126,195,5.0,18,2,6,-194,150,200
0,0,330,68,5.0,18,2,6,-194,200,250
4694,699,579,115,5.0,18,2,6,-194,200,250
2231,352,846,123,5.0,18,2,6,253,150,200
2364,374,406,84,5.0,18,2,6,-194,150,200
4694,699,593,119,5.0,18,2,6,-194,180,240
2523,258,1200,142,4.97881,18,2,6,255,250,250
1848,324,607,109,5.0,19,2,6,-194,150,200
1645,223,1021,167,5.0,19,2,6,-194,150,200
1645,223,714,108,5.0,19,2,6,253,150,200
3301,480,869,168,5.0,19,2,6,-194,200,200
2003,264,1803,226,4.99426,19,2,6,47,150,200
2003,264,622,101,4.97881,19,2,6,255,150,200
3207,445,1110,186,4.97881,19,2,6,255,180,200
0,0,993,131,5.0,19,2,6,-194,200,200
7083,718,1115,189,5.0,19,2,6,541,150,250
15077,1144,1322,181,4.92159,19,2,6,257,350,350
3216,501,712,175,4.97881,19,2,6,255,200,250
3216,501,1499,313,5.0,19,2,6,253,200,250
5973,608,496,98,4.99426,19,2,6,47,200,250
1565,170,2190,254,5.0,19,2,6,-194,150,200
2785,326,1226,164,4.97881,19,2,6,255,200,250
2705,390,1020,144,4.97881,19,2,6,255,150,200
7783,938,1149,232,4.99426,19,2,6,47,250,250
7228,709,854,146,4.92989,19,2,6,256,300,300
7228,709,206,38,4.97881,19,2,6,255,300,350
16333,948,400,71,4.92159,19,2,6,257,200,250
1332,238,864,146,5.0,19,2,6,253,170,200
1990,224,613,75,4.99426,19,2,6,47,250,250
2391,392,1039,165,5.0,19,2,6,253,200,200
6395,642,316,43,4.92159,19,2,6,257,150,250
1336,218,584,113,5.0,20,2,6,253,100,200
7687,777,882,149,4.92989,20,2,6,256,250,250
1276,180,565,94,5.0,20,2,6,541,150,200
1741,250,46,11,5.0,20,2,6,253,200,200
5786,410,4493,421,5.0,20,2,6,543,250,300
5581,511,1011,146,4.97881,20,2,6,255,200,250
7108,774,851,132,5.0,20,2,6,57,250,250
5858,569,820,193,4.97881,20,2,6,255,200,250
1778,244,1008,194,5.0,20,2,6,253,200,200
7124,770,1689,226,4.92989,20,2,6,256,250,300
2053,237,1084,157,4.96291,20,2,6,-209,150,200
1179,166,673,105,5.0,20,2,6,253,150,200
7735,715,460,50,5.0,20,2,6,543,300,350
2891,338,1152,163,5.0,20,2,6,543,200,250
0,0,506,97,4.96291,20,2,6,-209,170,200
0,0,1540,230,5.0,20,2,6,253,170,200
8832,893,929,128,4.92989,20,2,6,256,300,300
1483,191,634,98,4.96291,20,2,6,-209,150,200
0,0,808,106,4.92159,20,2,6,257,600,800
2923,371,760,113,5.0,20,2,6,543,160,220
4675,564,898,122,4.92159,20,2,6,257,200,250
0,0,1506,178,5.0,21,2,6,543,200,200
2336,329,53,13,4.96291,21,2,6,-209,150,200
1468,204,323,63,4.96291,21,2,6,-209,200,200
1419,193,2159,301,5.0,21,2,6,543,200,200
5266,499,783,134,5.0,21,2,6,543,250,300
5565,637,721,67,4.92159,21,2,6,257,220,250
0,0,1107,116,4.92159,21,2,6,257,230,290
3817,551,1831,220,4.89024,21,2,6,29,150,180
7538,806,1474,194,4.92989,21,2,6,256,250,300
7425,680,904,217,4.98296,21,2,6,-540,200,300
0,0,1828,140,5.0,21,2,6,543,150,300
7596,670,156,37,4.99435,21,2,6,547,300,350
8275,861,836,153,4.92989,21,2,6,256,250,300
5244,563,1421,224,4.89024,21,2,6,29,250,300
4362,421,722,173,5.0,21,2,6,543,200,250
2399,217,185,35,5.0,22,2,6,543,150,200
0,0,1038,117,5.0,22,2,6,543,250,330
0,0,1343,197,5.0,22,2,6,-520,200,250
3071,461,626,150,5.0,22,2,6,-536,200,250
8143,840,726,105,4.92989,22,2,6,256,250,330
0,0,76,20,4.89024,22,2,6,29,200,230
0,0,2634,359,5.0,22,2,6,-520,300,300
8237,787,1820,238,4.92989,22,2,6,256,250,300
0,0,2130,424,5.0,23,2,6,269,700,700
1309,184,191,21,4.92159,23,2,6,257,150,180
2482,314,784,101,4.92159,23,2,6,257,150,200
6907,664,444,57,4.92159,23,2,6,257,350,350
3095,393,3993,380,4.92159,23,2,6,257,200,250
0,0,541,81,4.92159,23,2,6,257,300,440
1160,156,247,43,4.92159,23,2,6,257,200,200
1506,189,840,133,4.92159,0,3,6,258,200,250
14851,975,1542,130,5.0,0,3,6,270,500,600
19089,1139,1624,187,4.95584,0,3,6,297,650,700
2822,419,1547,246,5.0,1,3,6,270,300,350
2293,325,2483,330,5.0,1,3,6,270,200,250
4378,456,4815,528,5.0,1,3,6,270,500,550
4189,483,1278,187,5.0,1,3,6,270,250,250
4261,462,1270,184,5.0,1,3,6,270,200,250
0,0,1236,174,5.0,2,3,6,270,300,410
3608,391,5731,643,5.0,3,3,6,270,250,330
3629,558,1281,247,5.0,4,3,6,270,300,350
0,0,3575,449,5.0,4,3,6,270,400,400
5709,665,2887,344,5.0,4,3,6,270,300,350
2515,335,2354,287,5.0,4,3,6,270,200,250
1446,173,245,59,5.0,5,3,6,-194,150,180
6926,764,872,162,5.0,6,3,6,-194,250,330
7048,736,1581,219,4.99099,6,3,6,80,300,300
7106,750,1502,229,4.99099,6,3,6,80,300,300
6710,631,740,142,5.0,6,3,6,15,250,300
4005,416,1472,156,4.99099,6,3,6,80,250,250
2048,279,1894,237,5.0,6,3,6,254,200,200
1532,269,1345,238,5.0,6,3,6,254,200,200
0,0,905,146,5.0,6,3,6,254,200,200
0,0,895,153,5.0,6,3,6,-194,200,200
0,0,921,150,5.0,6,3,6,254,200,200
2397,356,149,36,5.0,6,3,6,-194,150,180
2397,356,362,62,5.0,6,3,6,254,150,200
3646,509,1161,177,5.0,6,3,6,-194,150,200
0,0,726,111,5.0,7,3,6,63,150,200
2510,279,775,123,5.0,7,3,6,63,150,200
0,0,654,115,5.0,7,3,6,254,200,200
5074,513,859,94,4.99426,7,3,6,48,200,250
1065,177,516,76,5.0,7,3,6,254,150,200
0,0,214,40,4.99214,7,3,6,-202,200,200
1084,164,362,54,5.0,7,3,6,-194,150,180
1084,164,831,118,5.0,7,3,6,254,150,200
5799,639,3998,405,4.99214,7,3,6,-202,150,150
5799,639,4132,426,5.0,7,3,6,254,150,200
2912,378,426,69,5.0,7,3,6,254,150,200
7146,769,725,145,4.93024,7,3,6,-197,250,250
7619,820,140,25,4.99426,7,3,6,48,250,250
7619,820,567,130,5.0,7,3,6,15,250,330
2950,377,776,133,5.0,7,3,6,254,200,200
0,0,857,136,4.99426,7,3,6,48,250,250
0,0,715,128,5.0,7,3,6,15,250,300
0,0,1313,328,4.97898,7,3,6,538,250,250
3356,318,558,77,4.95832,7,3,6,-200,200,200
3315,434,785,112,5.0,7,3,6,63,200,200
3979,479,931,167,4.99214,7,3,6,-202,200,200
6218,553,1469,177,4.97898,7,3,6,538,200,250
2719,476,1107,198,4.99214,7,3,6,-202,150,200
4443,527,713,79,5.0,7,3,6,63,150,200
7982,884,1564,280,5.0,7,3,6,15,400,400
2816,362,1413,188,5.0,7,3,6,254,200,200
4669,502,376,43,5.0,7,3,6,-194,180,240
0,0,701,87,5.0,7,3,6,63,180,200
0,0,692,73,5.0,7,3,6,254,180,200
3609,369,3878,352,5.0,7,3,6,544,250,300
1438,200,441,143,4.98208,7,3,6,63,150,200
5773,575,297,54,5.0,7,3,6,15,250,250
1438,200,984,130,4.98208,7,3,6,63,150,200
1438,200,1673,174,5.0,7,3,6,254,150,200
0,0,611,145,4.99426,7,3,6,48,250,250
0,0,588,121,4.93024,7,3,6,-197,250,250
0,0,1074,120,5.0,7,3,6,254,200,200
2026,347,358,81,4.99214,7,3,6,-202,150,200
2244,298,1919,198,4.98208,7,3,6,63,150,200
2459,322,1209,146,4.98208,7,3,6,63,200,200
0,0,1399,248,4.99214,7,3,6,-202,200,200
4412,457,512,82,4.98208,7,3,6,63,200,200
0,0,1619,180,4.97898,7,3,6,538,200,250
1480,227,1013,196,5.0,7,3,6,63,200,200
6163,759,757,175,4.99426,7,3,6,48,200,250
0,0,1010,160,4.99426,7,3,6,48,250,250
2640,446,1170,161,5.0,7,3,6,63,150,200
0,0,709,142,5.0,7,3,6,254,150,200
2216,346,18,4,4.99091,7,3,6,-519,150,150
6639,714,3527,275,4.93024,7,3,6,-197,250,250
1022,161,629,109,5.0,8,3,6,254,200,200
1597,244,1210,167,5.0,8,3,6,15,170,240
2116,283,259,32,4.99717,8,3,6,728,150,200
2473,241,164,28,4.99717,8,3,6,728,150,200
6734,761,619,97,4.93024,8,3,6,-197,250,250
1356,208,685,87,5.0,8,3,6,15,150,200
2328,409,1031,197,5.0,8,3,6,63,150,200
3189,409,653,89,4.98208,8,3,6,63,200,200
2650,298,1270,241,5.0,8,3,6,63,200,200
1775,188,1994,184,4.99717,8,3,6,728,150,150
3127,380,571,56,4.99091,8,3,6,-519,200,200
3127,380,605,77,4.98208,8,3,6,63,200,200
2670,379,725,121,4.99091,8,3,6,-519,200,200
4348,590,1491,165,4.99091,8,3,6,-519,200,200
2298,330,551,99,5.0,8,3,6,254,150,200
0,0,311,54,5.0,8,3,6,254,150,200
0,0,932,136,5.0,8,3,6,254,150,200
3144,428,847,105,5.0,8,3,6,254,180,200
1606,282,669,99,5.0,8,3,6,254,150,200
0,0,1285,188,5.0,8,3,6,254,150,200
3194,442,447,61,4.99717,8,3,6,728,160,200
0,0,669,104,5.0,8,3,6,254,150,200
8058,865,1108,117,4.99426,8,3,6,48,250,250
7367,785,1346,123,4.93024,8,3,6,-197,250,250
0,0,1351,158,4.99426,8,3,6,48,150,200
0,0,1534,231,5.0,8,3,6,254,200,200
0,0,1262,187,5.0,8,3,6,254,150,200
4594,585,1146,221,4.99717,8,3,6,728,200,200
1521,288,407,64,5.0,8,3,6,254,150,200
4459,526,761,142,5.0,8,3,6,63,150,200
2697,446,1246,152,4.99091,8,3,6,-519,180,180
8543,960,2019,232,4.99426,8,3,6,48,250,250
1379,176,1412,211,5.0,8,3,6,63,150,200
1379,176,842,126,5.0,8,3,6,254,150,200
2891,437,348,84,5.0,8,3,6,739,150,180
0,0,1050,180,5.0,8,3,6,15,150,200
1916,302,482,80,5.0,8,3,6,254,150,200
2927,459,405,69,5.0,8,3,6,15,150,200
7384,899,139,29,4.99099,8,3,6,80,200,250
5505,453,1810,84,5.0,8,3,6,58,300,300
583,127,1077,158,5.0,8,3,6,15,150,200
2513,366,236,49,4.98208,8,3,6,63,150,200
6757,776,659,107,4.99214,8,3,6,-202,200,250
2679,390,1104,171,4.99717,8,3,6,728,150,200
6983,811,540,94,4.99214,8,3,6,-202,200,250
6634,739,200,39,4.99214,8,3,6,-202,220,250
0,0,289,54,4.98208,8,3,6,63,200,200
0,0,632,130,4.99426,8,3,6,48,200,250
1983,345,1235,206,4.99717,8,3,6,728,150,150
1983,345,1330,217,4.98208,8,3,6,63,150,200
2063,362,1349,222,4.98208,8,3,6,63,150,200
1712,258,619,99,4.98208,8,3,6,63,180,200
0,0,1265,206,4.99214,8,3,6,-202,250,250
1034,154,717,111,4.99426,8,3,6,48,150,200
1195,158,1011,159,4.98208,8,3,6,63,150,200
4141,493,1174,169,5.0,8,3,6,15,150,200
1405,217,153,32,5.0,8,3,6,15,150,200
3934,554,137,33,4.99426,8,3,6,48,200,250
8234,1047,487,117,4.99099,8,3,6,80,250,250
8234,1047,41,10,4.99214,8,3,6,-202,250,250
1679,249,2224,360,5.0,8,3,6,254,150,200
2685,329,1681,271,4.99717,8,3,6,728,150,150
0,0,221,47,4.98208,8,3,6,63,200,200
3240,455,562,84,4.98208,8,3,6,63,150,200
2347,391,760,138,5.0,8,3,6,15,150,200
0,0,916,177,5.0,9,3,6,15,150,200
1770,257,287,71,4.99091,9,3,6,-519,100,180
1457,201,693,105,4.98208,9,3,6,63,200,200
1194,202,592,85,5.0,9,3,6,15,150,200
0,0,3216,504,4.98208,9,3,6,63,350,350
5651,603,911,156,4.99214,9,3,6,-202,250,250
3110,474,165,28,4.99717,9,3,6,728,160,160
5897,770,1060,167,4.99841,9,3,6,-191,200,200
3652,577,486,114,4.99091,9,3,6,-519,250,250
4148,490,173,31,4.99717,9,3,6,728,200,200
0,0,205,43,5.0,9,3,6,15,150,200
1226,246,659,123,5.0,9,3,6,15,170,200
0,0,1112,204,4.99717,9,3,6,728,150,150
0,0,748,131,5.0,9,3,6,15,150,200
7046,796,979,132,5.0,9,3,6,58,250,250
2274,306,148,22,4.99717,9,3,6,728,150,200
2128,338,1661,209,4.99717,9,3,6,728,150,150
1092,236,546,104,5.0,9,3,6,15,150,200
1887,308,916,192,5.0,9,3,6,15,150,200
0,0,655,91,5.0,9,3,6,15,150,200
3728,423,1319,180,5.0,9,3,6,33,200,200
3728,423,1304,178,4.99214,9,3,6,-202,200,250
7945,915,890,124,5.0,9,3,6,58,250,250
7945,915,890,124,5.0,9,3,6,58,300,300
3571,354,985,126,5.0,9,3,6,58,200,200
5333,829,2952,393,5.0,9,3,6,-194,250,250
4186,523,238,37,4.99841,9,3,6,-191,150,200
686,114,597,82,5.0,9,3,6,542,150,200
0,0,285,45,5.0,9,3,6,15,150,200
2138,345,576,119,4.99717,9,3,6,728,180,200
2138,345,462,110,4.99214,9,3,6,-202,180,200
3230,443,1072,95,4.99841,9,3,6,-191,200,200
0,0,462,68,4.96168,9,3,6,-194,250,300
1873,310,1443,243,4.99717,9,3,6,728,150,200
0,0,1666,220,5.0,9,3,6,58,200,250
0,0,974,96,5.0,9,3,6,58,150,150
9695,916,591,83,4.98208,9,3,6,63,300,300
2313,372,1483,235,4.99717,9,3,6,728,150,150
2369,355,773,155,4.99214,9,3,6,-202,200,200
1316,212,1245,178,5.0,9,3,6,15,200,200
1316,212,1002,172,4.99841,9,3,6,-191,200,200
1316,212,314,75,4.96168,9,3,6,-194,200,200
3345,417,594,96,4.99214,9,3,6,-202,250,250
1947,286,198,48,4.99717,9,3,6,728,120,150
0,0,858,92,5.0,9,3,6,15,150,200
0,0,404,58,4.99841,9,3,6,-191,150,150
3420,458,161,34,5.0,9,3,6,15,200,200
3189,524,2668,451,5.0,9,3,6,33,170,170
1526,205,389,87,5.0,10,3,6,295,150,200
